IME;UTMname;UTMfullNam;Index_1km;UTMNameFul;Status;X_1;Y_1;X_2;Y_2;X_3;Y_3;X_4;Y_4
66;FM;FM66;35;FM6635;незаети площадки;22.98422594;42.1289601;22.98394499;42.11995904;22.97185472;42.12016752;22.97213396;42.12916865
66;FM;FM66;47;FM6647;незаети площадки;22.99688351;42.14675223;22.99660059;42.13775126;22.98450702;42.13796115;22.98478823;42.14696218
66;FM;FM66;63;FM6663;незаети площадки;23.01992908;42.11032508;23.01964326;42.10132418;23.00755679;42.10153635;23.0078409;42.11053731
67;FM;FM67;22;FM6722;незаети площадки;22.97409224;42.1921761;22.9738121;42.18317508;22.96170972;42.18338275;22.96198815;42.19238383
67;FM;FM67;29;FM6729;незаети площадки;22.9760568;42.25518278;22.97577576;42.24618187;22.96366136;42.24638999;22.96394068;42.25539096
67;FM;FM67;50;FM6750;незаети площадки;23.00983332;42.1735436;23.0095483;42.16454275;22.99744973;42.16475411;22.99773304;42.17375502
67;FM;FM67;56;FM6756;незаети площадки;23.01154619;42.22754837;23.01126039;42.21854761;22.99915153;42.21875937;22.99943562;42.22776019
67;FM;FM67;99;FM6799;незаети площадки;23.06086601;42.25368966;23.06057293;42.24468922;23.04845945;42.24490629;23.0487508;42.2539068
68;FM;FM68;13;FM6813;незаети площадки;22.96505922;42.2913947;22.96477939;42.28239379;22.95265797;42.28260089;22.95293608;42.29160186
68;FM;FM68;20;FM6820;незаети площадки;22.97633796;42.26418367;22.9760568;42.25518278;22.96394068;42.25539096;22.96422012;42.26439192
68;FM;FM68;68;FM6868;незаети площадки;23.02711718;42.33534231;23.02682808;42.32634181;23.01469868;42.32655565;23.01498606;42.33555621
68;FM;FM68;78;FM6878;незаети площадки;23.03924817;42.33512712;23.03895734;42.32612669;23.02682808;42.32634181;23.02711718;42.33534231
68;FM;FM68;99;FM6899;незаети площадки;23.06380417;42.34369318;23.06350975;42.3346929;23.05137902;42.33491065;23.05167172;42.343911
69;FM;FM69;15;FM6915;незаети площадки;22.96842714;42.39940439;22.96814577;42.39040367;22.95600362;42.39061155;22.95628326;42.39961234
69;FM;FM69;17;FM6917;незаети площадки;22.96899027;42.41740578;22.96870864;42.40840509;22.95656302;42.40861311;22.95684291;42.41761386
69;FM;FM69;42;FM6942;незаети площадки;23.00399872;42.37177121;23.00371254;42.36277064;22.99157597;42.36298218;22.99186042;42.37198282
69;FM;FM69;78;FM6978;незаети площадки;23.04216382;42.42513057;23.04187165;42.4161303;23.02972509;42.4163461;23.03001552;42.42534644
69;FM;FM69;83;FM6983;незаети площадки;23.05284383;42.37991223;23.0525506;42.37091195;23.04041283;42.37112869;23.04070433;42.38012904
70;FM;FM70;24;FM7024;незаети площадки;23.07521657;41.57796916;23.07492836;41.56896774;23.06294205;41.56918351;23.0632286;41.57818499
70;FM;FM70;27;FM7027;незаети площадки;23.07608198;41.60497332;23.07579338;41.59597195;23.06380208;41.59618792;23.06408902;41.60518936
70;FM;FM70;34;FM7034;незаети площадки;23.08720441;41.57775208;23.08691454;41.56875072;23.07492836;41.56896774;23.07521657;41.57796916
70;FM;FM70;80;FM7080;незаети площадки;23.14594971;41.54064382;23.14565207;41.53164275;23.13367319;41.53186573;23.13396917;41.54086686
70;FM;FM70;94;FM7094;незаети площадки;23.15912865;41.57642336;23.15882881;41.56742242;23.14684343;41.56764693;23.14714161;41.57664793
71;FM;FM71;17;FM7117;незаети площадки;23.0669656;41.6952029;23.06667735;41.68620161;23.05466925;41.68641701;23.05495582;41.69541836
71;FM;FM71;53;FM7153;незаети площадки;23.11382446;41.65832438;23.11353006;41.64932331;23.10152916;41.64954344;23.10182189;41.65854458
71;FM;FM71;57;FM7157;незаети площадки;23.11500339;41.6943285;23.11470846;41.6853275;23.10270088;41.68554791;23.10299414;41.69454898
71;FM;FM71;71;FM7171;незаети площадки;23.13723385;41.63987834;23.13693639;41.63087737;23.12493909;41.63109987;23.12523489;41.6401009
71;FM;FM71;79;FM7179;незаети площадки;23.13961844;41.71188547;23.13931989;41.70288463;23.12730924;41.70310769;23.12760612;41.7121086
72;FM;FM72;27;FM7227;незаети площадки;23.08188171;41.78499745;23.08159047;41.7759964;23.06956574;41.77621373;23.0698553;41.78521485
72;FM;FM72;57;FM7257;незаети площадки;23.11796013;41.78433771;23.11766385;41.77533686;23.10563952;41.77555796;23.10593412;41.78455888
72;FM;FM72;62;FM7262;незаети площадки;23.12849756;41.73911122;23.12820028;41.73011036;23.11618447;41.73033238;23.11648008;41.7393333
72;FM;FM72;80;FM7280;незаети площадки;23.15193099;41.72066184;23.15163063;41.71166109;23.13961844;41.71188547;23.13991713;41.72088629
72;FM;FM72;85;FM7285;незаети площадки;23.15343483;41.76566535;23.15313379;41.75666468;23.14111323;41.75688941;23.14141259;41.76589016
73;FM;FM73;27;FM7327;незаети площадки;23.08480144;41.87500715;23.08450887;41.86600625;23.07246732;41.86622427;23.0727582;41.87522523
73;FM;FM73;32;FM7332;незаети площадки;23.0953746;41.8297835;23.09508101;41.82078259;23.08304801;41.82100152;23.08333991;41.8300025
73;FM;FM73;63;FM7363;незаети площадки;23.13177661;41.83811962;23.13147784;41.82911894;23.11944356;41.82934172;23.11974065;41.83834247
73;FM;FM73;68;FM7368;незаети площадки;23.13327253;41.8831228;23.13297307;41.8741222;23.12093037;41.87434533;23.12122814;41.883346
73;FM;FM73;98;FM7398;незаети площадки;23.16940489;41.88244563;23.16910037;41.87344524;23.15705807;41.87367215;23.15736091;41.88267261
74;FM;FM74;10;FM7410;незаети площадки;23.07363165;41.90222804;23.07334037;41.89322712;23.06129362;41.89344408;23.06158321;41.90244506
74;FM;FM74;14;FM7414;незаети площадки;23.07479811;41.93823156;23.0745063;41.9292307;23.06245278;41.92944793;23.06274291;41.93844886
74;FM;FM74;49;FM7449;незаети площадки;23.11244943;41.98257508;23.11215186;41.97357451;23.10009028;41.97379588;23.10038615;41.98279652
74;FM;FM74;57;FM7457;незаети площадки;23.12391418;41.96435136;23.12361518;41.95535083;23.11155713;41.95557333;23.11185442;41.96457393
74;FM;FM74;62;FM7462;незаети площадки;23.13447172;41.91912506;23.13417172;41.91012452;23.12212226;41.91034793;23.12242057;41.91934854
75;FM;FM75;11;FM7511;незаети площадки;23.07684455;42.00123711;23.0765518;41.99223636;23.06448643;41.99245407;23.06477747;42.00145488
75;FM;FM75;59;FM7559;незаети площадки;23.12751277;42.0723565;23.12721213;42.06335616;23.11513369;42.06357949;23.11543262;42.0725799
75;FM;FM75;72;FM7572;незаети площадки;23.14954726;42.00890414;23.14924418;41.99990383;23.13717792;42.00012921;23.1374793;42.00912959
75;FM;FM75;79;FM7579;незаети площадки;23.15167265;42.07190587;23.1513686;42.06290567;23.13929043;42.06313155;23.13959278;42.07213182
75;FM;FM75;81;FM7581;незаети площадки;23.16131031;41.99967718;23.16100568;41.99067693;23.14894125;41.99090351;23.14924418;41.99990383
76;FM;FM76;35;FM7635;незаети площадки;23.10513855;42.12680459;23.10484051;42.1178042;23.09275156;42.11802542;23.09304789;42.12702587
76;FM;FM76;41;FM7641;незаети площадки;23.11603089;42.09058068;23.11573168;42.0815803;23.1036497;42.0818025;23.10394719;42.09080295
76;FM;FM76;42;FM7642;незаети площадки;23.11633023;42.09958104;23.11603089;42.09058068;23.10394719;42.09080295;23.10424483;42.09980338
76;FM;FM76;51;FM7651;незаети площадки;23.12811445;42.09035713;23.12781354;42.08135682;23.11573168;42.0815803;23.11603089;42.09058068
76;FM;FM76;63;FM7663;незаети площадки;23.14080351;42.10813274;23.14050062;42.09913254;23.1284155;42.09935742;23.12871668;42.1083577
77;FM;FM77;20;FM7720;незаети площадки;23.0945316;42.1720279;23.09423458;42.16302753;23.08213694;42.16324781;23.08243224;42.17224826
77;FM;FM77;41;FM7741;незаети площадки;23.11903047;42.18058359;23.11872989;42.17158337;23.10663081;42.17180628;23.10692967;42.18080657
77;FM;FM77;50;FM7750;незаети площадки;23.13082883;42.17135919;23.13052668;42.16235903;23.11842945;42.16258314;23.11872989;42.17158337
77;FM;FM77;87;FM7787;незаети площадки;23.16927977;42.23367823;23.1689715;42.22467839;23.15686269;42.22490682;23.15716924;42.23390673
77;FM;FM77;89;FM7789;незаети площадки;23.16989674;42.25167786;23.16958818;42.24267805;23.15747593;42.24290663;23.15778277;42.25190651
78;FM;FM78;0;FM7800;незаети площадки;23.07327601;42.26247159;23.07298108;42.25347124;23.06086601;42.25368966;23.06115922;42.26269008
78;FM;FM78;3;FM7803;незаети площадки;23.07416162;42.28947256;23.07386628;42.28047226;23.06174605;42.28069088;23.06203966;42.28969126
78;FM;FM78;35;FM7835;незаети площадки;23.11112811;42.30680895;23.11082733;42.29780889;23.09870405;42.29803149;23.09900311;42.30703163
78;FM;FM78;58;FM7858;незаети площадки;23.13629121;42.33335945;23.13598657;42.32435957;23.12385839;42.32458495;23.12416131;42.33358489
78;FM;FM78;94;FM7894;незаети площадки;23.18356406;42.29644638;23.18325308;42.28744672;23.17113236;42.28767693;23.17144162;42.29667666
79;FM;FM79;27;FM7927;незаети площадки;23.10260247;42.41503203;23.10230177;42.40603208;23.09015761;42.40625424;23.09045658;42.41525425
79;FM;FM79;63;FM7963;незаети площадки;23.14995495;42.37813152;23.14964787;42.36913179;23.1375112;42.3693588;23.13781654;42.3783586
79;FM;FM79;69;FM7969;незаети площадки;23.15180036;42.43212955;23.15149243;42.42312991;23.13934537;42.42335735;23.13965155;42.43235706
79;FM;FM79;80;FM7980;незаети площадки;23.17330016;42.35067469;23.17299005;42.34167506;23.16085884;42.34190443;23.16116722;42.35090413
79;FM;FM79;99;FM7999;незаети площадки;23.18824592;42.43143929;23.1879328;42.42243988;23.17578615;42.42267117;23.17609754;42.43167066
80;FM;FM80;8;FM8008;незаети площадки;23.17232293;41.61220082;23.17202088;41.60320002;23.16002899;41.60342606;23.16032938;41.61242693
80;FM;FM80;27;FM8027;незаети площадки;23.19600425;41.6027442;23.19569901;41.59374353;23.18370905;41.59397199;23.18401263;41.60297274
80;FM;FM80;60;FM8060;незаети площадки;23.24178902;41.53881455;23.24147811;41.52981406;23.22950034;41.53004701;23.22980959;41.53904757
80;FM;FM80;71;FM8071;незаети площадки;23.254081;41.54758069;23.2537683;41.53858028;23.24178902;41.53881455;23.24210006;41.54781503
80;FM;FM80;79;FM8079;незаети площадки;23.25658777;41.61958333;23.25627392;41.61058306;23.24428134;41.61081792;23.24459353;41.61981827
81;FM;FM81;26;FM8126;незаети площадки;23.19875768;41.68374953;23.19845119;41.674749;23.18644624;41.67497811;23.18675106;41.68397871
81;FM;FM81;29;FM8129;незаети площадки;23.199678;41.71075101;23.19937109;41.70175053;23.18736113;41.70197986;23.18766637;41.71098041
81;FM;FM81;53;FM8153;незаети площадки;23.23384261;41.65605348;23.23353153;41.64705312;23.22153201;41.64728577;23.22184142;41.6562862
81;FM;FM81;55;FM8155;незаети площадки;23.2344652;41.67405414;23.23415383;41.66505382;23.22215098;41.66528662;23.22246067;41.67428701
81;FM;FM81;82;FM8182;незаети площадки;23.26952925;41.64634766;23.26921331;41.6373475;23.25721588;41.63758384;23.25753015;41.64658406
82;FM;FM82;10;FM8210;незаети площадки;23.18797175;41.71998095;23.18766637;41.71098041;23.17565459;41.71120856;23.1759583;41.72020917
82;FM;FM82;50;FM8250;незаети площадки;23.23602414;41.71905553;23.23571207;41.71005529;23.22370086;41.71028845;23.22401126;41.71928877
82;FM;FM82;71;FM8271;незаети площадки;23.26036505;41.72758537;23.26004949;41.71858529;23.24803689;41.71882104;23.24835078;41.7278212
82;FM;FM82;87;FM8287;незаети площадки;23.27428564;41.781348;23.27396754;41.77234809;23.26194503;41.77258554;23.26226145;41.78158553
82;FM;FM82;92;FM8292;незаети площадки;23.28471223;41.73610988;23.28439317;41.72710997;23.27237919;41.7273483;23.27269657;41.73634829
83;FM;FM83;38;FM8338;незаети площадки;23.21757941;41.88152506;23.21726814;41.87252496;23.20522641;41.87275692;23.20553599;41.88175709
83;FM;FM83;68;FM8368;незаети площадки;23.25370882;41.88082138;23.25339249;41.8718215;23.24135118;41.87205725;23.24166583;41.8810572
83;FM;FM83;73;FM8373;незаети площадки;23.26416304;41.8355851;23.26384574;41.82658521;23.251813;41.82682185;23.25212861;41.83582181
83;FM;FM83;83;FM8383;незаети площадки;23.27619731;41.83534713;23.27587834;41.82634731;23.26384574;41.82658521;23.26416304;41.8355851
83;FM;FM83;95;FM8395;незаети площадки;23.2888732;41.85310733;23.28855225;41.84410762;23.27651643;41.84434692;23.2768357;41.85334671
84;FM;FM84;12;FM8412;незаети площадки;23.19472541;41.9179887;23.19441695;41.90898852;23.18236819;41.90921824;23.18267495;41.9182185
84;FM;FM84;42;FM8442;незаети площадки;23.23087594;41.91729172;23.23056241;41.90829175;23.21851407;41.90852527;23.2188259;41.91752531
84;FM;FM84;43;FM8443;незаети площадки;23.23118961;41.92629167;23.23087594;41.91729172;23.2188259;41.91752531;23.21913788;41.92652533
84;FM;FM84;76;FM8476;незаети площадки;23.26830102;41.95258218;23.26798184;41.9435825;23.25592716;41.94382011;23.25624465;41.95281986
84;FM;FM84;99;FM8499;незаети площадки;23.2933819;41.97910151;23.29305889;41.97010203;23.28099942;41.97034239;23.28132073;41.97934195
85;FM;FM85;0;FM8500;незаети площадки;23.18513412;41.99021997;23.18482623;41.98121985;23.17276378;41.98144888;23.17306997;41.99044909
85;FM;FM85;9;FM8509;незаети площадки;23.18791143;42.07122041;23.18760227;42.06222042;23.17552453;42.06245011;23.17583198;42.07145017
85;FM;FM85;26;FM8526;незаети площадки;23.21113266;42.04375752;23.21082053;42.03475763;23.19874816;42.03498964;23.1990586;42.0439896
85;FM;FM85;46;FM8546;незаети площадки;23.23528035;42.04328955;23.23496482;42.03428981;23.22289274;42.03452435;23.22320658;42.04352417
85;FM;FM85;72;FM8572;незаети площадки;23.27021915;42.00657991;23.26989909;41.99758033;23.25783425;41.99781838;23.2581526;42.00681804
86;FM;FM86;34;FM8634;незаети площадки;23.22572242;42.1155221;23.22540743;42.10652241;23.21332158;42.10675628;23.21363486;42.11575604
86;FM;FM86;42;FM8642;незаети площадки;23.23717659;42.09728765;23.23686019;42.08828801;23.2247779;42.088523;23.22509259;42.09752271
86;FM;FM86;48;FM8648;незаети площадки;23.23907803;42.15128518;23.23876077;42.14228563;23.22666823;42.14252106;23.22698378;42.15152068
86;FM;FM86;63;FM8663;незаети площадки;23.26166411;42.1058132;23.26134416;42.09681372;23.24926045;42.09705132;23.2495787;42.10605087
86;FM;FM86;81;FM8681;незаети площадки;23.28518791;42.08733535;23.28486484;42.07833599;23.27278483;42.07857598;23.2731062;42.08757542
87;FM;FM87;46;FM8746;незаети площадки;23.24162141;42.22328097;23.24130298;42.21428156;23.22919674;42.21451758;23.22951345;42.22351707
87;FM;FM87;53;FM8753;незаети площадки;23.25276922;42.19604552;23.25244951;42.18704613;23.24034856;42.1872832;23.24066655;42.19628267
87;FM;FM87;88;FM8788;незаети площадки;23.29070282;42.24032201;23.29037723;42.23132293;23.27826814;42.2315642;23.27859201;42.24056336
87;FM;FM87;94;FM8794;незаети площадки;23.30150513;42.20408324;23.30117842;42.19508417;23.28907634;42.19532642;23.28940134;42.20432557
87;FM;FM87;96;FM8796;незаети площадки;23.302159;42.22208134;23.30183199;42.2130823;23.28972648;42.21332471;23.29005178;42.22232382
88;FM;FM88;5;FM8805;незаети площадки;23.19599921;42.30521437;23.19568636;42.29621481;23.18356406;42.29644638;23.18387519;42.30544602
88;FM;FM88;39;FM8839;незаети площадки;23.23364394;42.340509;23.23332534;42.33150972;23.22119657;42.33174542;23.22151345;42.34074478
88;FM;FM88;65;FM8865;незаети площадки;23.26874029;42.30379765;23.2684171;42.29479852;23.25629567;42.29503777;23.25661714;42.30403697
88;FM;FM88;75;FM8875;незаети площадки;23.28086329;42.30355704;23.28053838;42.29455799;23.2684171;42.29479852;23.26874029;42.30379765
88;FM;FM88;82;FM8882;незаети площадки;23.29200668;42.27631819;23.29168049;42.26731917;23.27956453;42.26756075;23.279889;42.27655985
89;FM;FM89;7;FM8907;незаети площадки;23.19976458;42.41320793;23.19945001;42.40420856;23.18730698;42.404441;23.18761981;42.41344044
89;FM;FM89;11;FM8911;незаети площадки;23.21001355;42.35897808;23.20969811;42.34997869;23.1975656;42.35021197;23.19787931;42.35921144
89;FM;FM89;14;FM8914;незаети площадки;23.21096072;42.38597618;23.21064485;42.37697683;23.19850716;42.37721034;23.1988213;42.38620976
89;FM;FM89;45;FM8945;незаети площадки;23.24769934;42.39426685;23.24737813;42.38526774;23.23523914;42.38550517;23.23555862;42.39450436
89;FM;FM89;89;FM8989;незаети площадки;23.29757479;42.42929906;23.29724606;42.42030032;23.28510073;42.42054319;23.28542773;42.42954201
90;FM;FM90;36;FM9036;незаети площадки;23.32757913;41.59114796;23.32725575;41.58214809;23.31526903;41.58239022;23.31559075;41.59139017
